2,,Min,0
2,,Max,75
2,,Sum,42927
2,,Mean,4.2927
2,,Variance,21.50597731
2,,Std. Dev,4.637453753
2,,CoV,1.080311634
3,,,
3,,,
2,,,
2,,,
2,,,
3,,,
2,,,
2,,,
3,,,
2,,,
2,,,
2,,,
2,,,
3,,,
2,,,
3,,,
2,,,
13,,,
3,,,
2,,,
2,,,
3,,,
3,,,
2,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
1,,,
13,,,
2,,,
2,,,
14,,,
2,,,
2,,,
2,,,
1,,,
1,,,
2,,,
2,,,
2,,,
2,,,
1,,,
3,,,
2,,,
1,,,
2,,,
2,,,
3,,,
25,,,
3,,,
2,,,
2,,,
2,,,
1,,,
2,,,
1,,,
3,,,
2,,,
1,,,
3,,,
2,,,
15,,,
2,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
1,,,
2,,,
1,,,
3,,,
2,,,
3,,,
1,,,
2,,,
2,,,
1,,,
3,,,
1,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
1,,,
2,,,
1,,,
2,,,
1,,,
2,,,
2,,,
1,,,
1,,,
12,,,
2,,,
1,,,
1,,,
2,,,
2,,,
1,,,
1,,,
2,,,
2,,,
1,,,
1,,,
2,,,
2,,,
2,,,
2,,,
1,,,
1,,,
1,,,
3,,,
3,,,
2,,,
2,,,
2,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
2,,,
1,,,
2,,,
3,,,
1,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
2,,,
1,,,
2,,,
2,,,
3,,,
1,,,
1,,,
2,,,
1,,,
1,,,
2,,,
2,,,
1,,,
2,,,
2,,,
2,,,
2,,,
2,,,
1,,,
2,,,
